水体要素编号,多边形编号,环编号,点序号,名称,水体类型,OSM编号,经度,纬度,x_m,y_m
WS005,1,1,194,未记录,一般水体,387841473,109.1192043,22.8784487,-11445.656931107913,-14403.469882924092
WS005,1,1,195,未记录,一般水体,387841473,109.1192043,22.8783894,-11445.656931107913,-14410.037009714488
WS005,1,1,196,未记录,一般水体,387841473,109.1193438,22.8782214,-11431.355934024577,-14428.642023218259
WS005,1,1,197,未记录,一般水体,387841473,109.1197944,22.8780039,-11385.162175699295,-14452.728871058333
WS005,1,1,198,未记录,一般水体,387841473,109.1199017,22.8778853,-11374.162197297066,-14465.863124639125
WS005,1,1,199,未记录,一般水体,387841473,109.1200089,22.8778062,-11363.17247050504,-14474.622985163964
WS005,1,1,200,未记录,一般水体,387841473,109.1200304,22.877826,-11360.96837417993,-14472.430251429521
WS005,1,1,201,未记录,一般水体,387841473,109.1202664,22.8776283,-11336.774572660564,-14494.324365534758
WS006,1,1,1,未记录,一般水体,387841477,109.0870983,22.9767955,-14737.039098810119,-3512.1392753775167
WS006,1,1,2,未记录,一般水体,387841477,109.0865574,22.9770516,-14792.490061697952,-3483.777704197067
WS006,1,1,3,未记录,一般水体,387841477,109.0858078,22.9770943,-14869.336136354663,-3479.048929931307
WS006,1,1,4,未记录,一般水体,387841477,109.0857306,22.9773148,-14877.250379901738,-3454.629849707681
WS006,1,1,5,未记录,一般水体,387841477,109.0857847,22.9775923,-14871.704258451788,-3423.898354187493
WS006,1,1,6,未记录,一般水体,387841477,109.0859392,22.9777701,-14855.865519745978,-3404.2080482292336
WS006,1,1,7,未记录,一般水体,387841477,109.0860937,22.9777915,-14840.026781038709,-3401.8381238902825
WS006,1,1,8,未记录,一般水体,387841477,109.0860319,22.9775567,-14846.36227652249,-3427.840845144317
WS006,1,1,9,未记录,一般水体,387841477,109.0861092,22.9774216,-14838.437781363753,-3442.80237683721
WS006,1,1,10,未记录,一般水体,387841477,109.0861865,22.9776279,-14830.513286205018,-3419.95586323067
WS006,1,1,11,未记录,一般水体,387841477,109.086426,22.9778199,-14805.960678306637,-3398.6929906549312
WS006,1,1,12,未记录,一般水体,387841477,109.0865265,22.9779124,-14795.657809439113,-3388.4491588148685
WS006,1,1,13,未记录,一般水体,387841477,109.0867119,22.9779124,-14776.65132299214,-3388.4491588148685
WS006,1,1,14,未记录,一般水体,387841477,109.0867969,22.9777773,-14767.937453801029,-3403.4106905077615
WS006,1,1,15,未记录,一般水体,387841477,109.0867969,22.9776777,-14767.937453801029,-3414.440805656367
WS006,1,1,16,未记录,一般水体,387841477,109.0869205,22.9776207,-14755.266462834923,-3420.7532209525352
WS006,1,1,17,未记录,一般水体,387841477,109.0869669,22.9774998,-14750.509715418806,-3434.142186027556
WS006,1,1,18,未记录,一般水体,387841477,109.0873687,22.9774287,-14709.318743170577,-3442.016093528274
WS006,1,1,19,未记录,一般水体,387841477,109.0874692,22.9773575,-14699.015874303053,-3449.9010754419214
WS006,1,1,20,未记录,一般水体,387841477,109.0874074,22.9772224,-14705.35136978538,-3464.8626071348144
WS006,1,1,21,未记录,一般水体,387841477,109.0874846,22.9771726,-14697.437126238305,-3470.377664709117
WS006,1,1,22,未记录,一般水体,387841477,109.0874846,22.9770801,-14697.437126238305,-3480.6214965491795
WS006,1,1,23,未记录,一般水体,387841477,109.0873301,22.9768524,-14713.275864944115,-3505.8379344946716
WS006,1,1,24,未记录,一般水体,387841477,109.0870983,22.9767955,-14737.039098810119,-3512.1392753775167
WS007,1,1,1,未记录,一般水体,387841480,109.0812477,22.9657626,-15336.819841048684,-4733.968165183782
WS007,1,1,2,未记录,一般水体,387841480,109.0806604,22.9656345,-15397.027551355548,-4748.154487980668
WS007,1,1,3,未记录,一般水体,387841480,109.0801812,22.9654281,-15446.153270372715,-4771.012075999744
WS007,1,1,4,未记录,一般水体,387841480,109.0799648,22.9657483,-15468.337756172514,-4735.55180621419
WS007,1,1,5,未记录,一般水体,387841480,109.0795939,22.9658337,-15506.360980678122,-4726.094257683064
WS007,1,1,6,未记录,一般水体,387841480,109.0795398,22.9659191,-15511.90710212807,-4716.636709151937
WS007,1,1,7,未记录,一般水体,387841480,109.0792229,22.9658195,-15544.394456795391,-4727.666824300936
WS007,1,1,8,未记录,一般水体,387841480,109.0789911,22.9658195,-15568.157690661397,-4727.666824300936
WS007,1,1,9,未记录,一般水体,387841480,109.0786896,22.965976,-15599.06629726251,-4710.335368268698
WS007,1,1,10,未记录,一般水体,387841480,109.0785273,22.9663318,-15615.704661612359,-4670.932607526714
WS007,1,1,11,未记录,一般水体,387841480,109.0783805,22.9663318,-15630.754026287252,-4670.932607526714
WS007,1,1,12,未记录,一般水体,387841480,109.0782878,22.9664386,-15640.257269510737,-4659.105134656243
WS007,1,1,13,未记录,一般水体,387841480,109.0783419,22.966652,-15634.71114806079,-4635.472337741159
WS007,1,1,14,未记录,一般水体,387841480,109.0782105,22.9667872,-15648.181764669474,-4620.49973163573
WS007,1,1,15,未记录,一般水体,387841480,109.0782337,22.966894,-15645.803390960687,-4608.672258765259
WS007,1,1,16,未记录,一般水体,387841480,109.0780327,22.9670576,-15666.409128695734,-4590.554519424479
WS007,1,1,17,未记录,一般水体,387841480,109.0780482,22.9671359,-15664.820129019323,-4581.883254202288
WS007,1,1,18,未记录,一般水体,387841480,109.0779632,22.9673565,-15673.533998210434,-4557.4530995653395
WS007,1,1,19,未记录,一般水体,387841480,109.0780173,22.9675771,-15667.987876760484,-4533.022944928784
WS007,1,1,20,未记录,一般水体,387841480,109.0782337,22.967698,-15645.803390960687,-4519.633979853764
WS007,1,1,21,未记录,一般水体,387841480,109.0784655,22.9676909,-15622.04015709614,-4520.420263162307
WS007,1,1,22,未记录,一般水体,387841480,109.0789524,22.967883,-15572.125064045138,-4499.146316173638
WS007,1,1,23,未记录,一般水体,387841480,109.0791765,22.9680254,-15549.151204212967,-4483.376352346737
WS007,1,1,24,未记录,一般水体,387841480,109.0793852,22.9680111,-15527.756092445545,-4484.959993377146
WS007,1,1,25,未记录,一般水体,387841480,109.0794238,22.9677834,-15523.798970672007,-4510.176431322638
WS007,1,1,26,未记录,一般水体,387841480,109.0793234,22.9675842,-15534.09158792787,-4532.236661619848
WS007,1,1,27,未记录,一般水体,387841480,109.0790683,22.9676055,-15560.243447112865,-4529.877811693433
WS007,1,1,28,未记录,一般水体,387841480,109.0784887,22.9672142,-15619.661783387353,-4573.211988979705
WS007,1,1,29,未记录,一般水体,387841480,109.0785119,22.9669936,-15617.283409678566,-4597.642143616654
WS007,1,1,30,未记录,一般水体,387841480,109.0786974,22.9666378,-15598.266671619931,-4637.044904358639
WS007,1,1,31,未记录,一般水体,387841480,109.0787824,22.9663959,-15589.55280242882,-4663.833908922003
WS007,1,1,32,未记录,一般水体,387841480,109.0789756,22.9663532,-15569.746690336351,-4668.562683187369
WS007,1,1,33,未记录,一般水体,387841480,109.0790992,22.9662393,-15557.075699371702,-4681.1764393663825
WS007,1,1,34,未记录,一般水体,387841480,109.079733,22.9664955,-15492.100990037061,-4652.803793773004
WS007,1,1,35,未记录,一般水体,387841480,109.0800808,22.9664314,-15456.445887628577,-4659.902492377715
WS007,1,1,36,未记录,一般水体,387841480,109.0803512,22.9666164,-15428.725531990493,-4639.4148286979835
WS007,1,1,37,未记录,一般水体,387841480,109.0806527,22.9667018,-15397.816925387922,-4629.957280166856
WS007,1,1,38,未记录,一般水体,387841480,109.0807531,22.9665738,-15387.52430813206,-4644.132528550814
WS007,1,1,39,未记录,一般水体,387841480,109.0807995,22.9662607,-15382.767560714487,-4678.8065150274315
WS007,1,1,40,未记录,一般水体,387841480,109.0809077,22.9660116,-15371.675317814588,-4706.392877311875
WS007,1,1,41,未记录,一般水体,387841480,109.0812477,22.9657626,-15336.819841048684,-4733.968165183782
WS008,1,1,1,未记录,一般水体,387841482,109.1152359,22.9345911,-11852.481854621303,-8186.028751122143
WS008,1,1,2,未记录,一般水体,387841482,109.1152282,22.9359644,-11853.271228653677,-8033.943840140258
WS008,1,1,3,未记录,一般水体,387841482,109.1167348,22.9360569,-11698.820460141407,-8023.700008300195
WS008,1,1,4,未记录,一般水体,387841482,109.1172679,22.9362419,-11644.169122896155,-8003.212344620463
WS008,1,1,5,未记录,一般水体,387841482,109.1175614,22.9361067,-11614.080645159489,-8018.184950725892
WS008,1,1,6,未记录,一般水体,387841482,109.1180714,22.9362205,-11561.797430011362,-8005.582268959414
WS008,1,1,7,未记录,一般水体,387841482,109.118365,22.9360996,-11531.69870066449,-8018.971234034828
WS008,1,1,8,未记录,一般水体,387841482,109.1191298,22.9360996,-11453.294381164895,-8018.971234034828
WS008,1,1,9,未记录,一般水体,387841482,109.1195471,22.9359857,-11410.514409240255,-8031.584990213842
WS008,1,1,10,未记录,一般水体,387841482,109.1198484,22.9360925,-11379.626305861007,-8019.757517343371
WS008,1,1,11,未记录,一般水体,387841482,109.1199874,22.9359715,-11365.376566830151,-8033.157556831321
WS008,1,1,12,未记录,一般水体,387841482,109.1206442,22.9360284,-11298.043987008588,-8026.856215948082
WS008,1,1,13,未记录,一般水体,387841482,109.1211695,22.936128,-11244.192275407373,-8015.826100799477
WS008,1,1,14,未记录,一般水体,387841482,109.1213859,22.9360925,-11222.00778960612,-8019.757517343371
WS008,1,1,15,未记录,一般水体,387841482,109.122143,22.9364625,-11144.392844140355,-7978.7821899835135
WS008,1,1,16,未记录,一般水体,387841482,109.1223285,22.9363913,-11125.376106081721,-7986.667171897161
WS008,1,1,17,未记录,一般水体,387841482,109.1224984,22.9364482,-11107.958619309702,-7980.365831013923
WS008,1,1,18,未记录,一般水体,387841482,109.1223439,22.9367186,-11123.797358015514,-7950.420618803064
WS008,1,1,19,未记录,一般水体,387841482,109.1227302,22.93674,-11084.195385443698,-7948.05069446372
WS008,1,1,20,未记录,一般水体,387841482,109.1227843,22.9364553,-11078.649263993748,-7979.57954770538
WS008,1,1,21,未记录,一般水体,387841482,109.1230547,22.9364055,-11050.928908355663,-7985.094605279683
WS008,1,1,22,未记录,一般水体,387841482,109.1231938,22.9363059,-11036.668917714602,-7996.124720428287
WS008,1,1,23,未记录,一般水体,387841482,109.1233406,22.9363842,-11021.619553039709,-7987.453455206098
WS008,1,1,24,未记录,一般水体,387841482,109.1232633,22.936,-11029.544048198446,-8030.001349183433
WS008,1,1,25,未记录,一般水体,387841482,109.1231242,22.9359146,-11043.804038839506,-8039.4588977145595
WS008,1,1,26,未记录,一般水体,387841482,109.1230393,22.9357225,-11052.507656420414,-8060.732844703228
WS008,1,1,27,未记录,一般水体,387841482,109.1227688,22.9355659,-11080.23826367016,-8078.0753751480015
WS008,1,1,28,未记录,一般水体,387841482,109.122398,22.9353382,-11118.251236565564,-8103.291813093493
WS008,1,1,29,未记录,一般水体,387841482,109.1217567,22.9351817,-11183.994816710714,-8120.623269125337
WS008,1,1,30,未记录,一般水体,387841482,109.121185,22.93526,-11242.60327573096,-8111.952003903148
WS008,1,1,31,未记录,一般水体,387841482,109.1206287,22.9349682,-11299.632986685001,-8144.26714045335
WS008,1,1,32,未记录,一般水体,387841482,109.1202888,22.9349896,-11334.478211839241,-8141.8972161140055
WS008,1,1,33,未记录,一般水体,387841482,109.1200029,22.9351959,-11363.787567153739,-8119.050702507859
WS008,1,1,34,未记录,一般水体,387841482,109.1198175,22.9355802,-11382.794053602169,-8076.491734117593
WS008,1,1,35,未记录,一般水体,387841482,109.119632,22.9355802,-11401.810791660804,-8076.491734117593
WS008,1,1,36,未记录,一般水体,387841482,109.1191067,22.9352671,-11455.66250326202,-8111.165720594211
WS008,1,1,37,未记录,一般水体,387841482,109.1187049,22.9353311,-11496.853475510248,-8104.07809640243
WS008,1,1,38,未记录,一般水体,387841482,109.1185272,22.9352671,-11515.070587924847,-8111.165720594211
WS008,1,1,39,未记录,一般水体,387841482,109.1180636,22.9350181,-11562.597055655398,-8138.741008466118
WS008,1,1,40,未记录,一般水体,387841482,109.1176155,22.9348971,-11608.534523709539,-8152.141047954068
WS008,1,1,41,未记录,一般水体,387841482,109.1174687,22.9345769,-11623.583888382975,-8187.601317739623
WS008,1,1,42,未记录,一般水体,387841482,109.1169743,22.9344204,-11674.267852244486,-8204.932773771467
WS008,1,1,43,未记录,一般水体,387841482,109.1168197,22.9343136,-11690.116842561958,-8216.760246641938
WS008,1,1,44,未记录,一般水体,387841482,109.1166575,22.9343065,-11706.744955300144,-8217.546529950481
WS008,1,1,45,未记录,一般水体,387841482,109.1165802,22.934214,-11714.669450458881,-8227.790361790543
WS008,1,1,46,未记录,一般水体,387841482,109.116333,22.9341998,-11740.011432389636,-8229.362928408416
WS008,1,1,47,未记录,一般水体,387841482,109.1162712,22.9343279,-11746.34692787196,-8215.17660561153
WS008,1,1,48,未记录,一般水体,387841482,109.116248,22.9345627,-11748.725301580747,-8189.173884357101
WS008,1,1,49,未记录,一般水体,387841482,109.1158308,22.9343563,-11791.495021893725,-8212.031472376178
WS008,1,1,50,未记录,一般水体,387841482,109.1152359,22.9345911,-11852.481854621303,-8186.028751122143
WS009,1,1,1,未记录,一般水体,387841486,109.1174997,22.9245863,-11620.405889031608,-9294.001602931763
WS009,1,1,2,未记录,一般水体,387841486,109.1180559,22.9242518,-11563.386429687775,-9331.045513747726
WS009,1,1,3,未记录,一般水体,387841486,109.1185427,22.9236826,-11513.481588248434,-9394.081071405188
WS009,1,1,4,未记录,一般水体,387841486,109.1186972,22.9230563,-11497.642849542623,-9463.440118771352
WS009,1,1,5,未记录,一般水体,387841486,109.1189213,22.9228002,-11474.66898971045,-9491.801689951802
WS009,1,1,6,未记录,一般水体,387841486,109.1196012,22.9225013,-11404.968287790305,-9524.90310981094
WS009,1,1,7,未记录,一般水体,387841486,109.120057,22.9221028,-11358.24144570379,-9569.034644818687
WS009,1,1,8,未记录,一般水体,387841486,109.1202115,22.921868,-11342.402706997978,-9595.037366073115
WS009,1,1,9,未记录,一般水体,387841486,109.120482,22.9219107,-11314.672099748232,-9590.308591807354
WS009,1,1,10,未记录,一般水体,387841486,109.1208837,22.9221668,-11273.491379111665,-9561.947020626903
WS009,1,1,11,未记录,一般水体,387841486,109.1210073,22.9220174,-11260.82038814556,-9578.492193349812
WS009,1,1,12,未记录,一般水体,387841486,109.1207833,22.9217968,-11283.783996367527,-9602.922347986761
WS009,1,1,13,未记录,一般水体,387841486,109.1205592,22.9213627,-11306.7578561997,-9650.99637395133
WS009,1,1,14,未记录,一般水体,387841486,109.1206828,22.9209998,-11294.086865235051,-9691.18541800225
WS009,1,1,15,未记录,一般水体,387841486,109.1205901,22.9207223,-11303.590108458538,-9721.916913522044
WS009,1,1,16,未记录,一般水体,387841486,109.1204124,22.9211065,-11321.807220873136,-9679.369019544709
WS009,1,1,17,未记录,一般水体,387841486,109.1204124,22.9214197,-11321.807220873136,-9644.683958655161
WS009,1,1,18,未记录,一般水体,387841486,109.1206133,22.9217114,-11301.211734749751,-9612.379896517888
WS009,1,1,19,未记录,一般水体,387841486,109.1199102,22.9215691,-11373.290810377226,-9628.138785932253
WS009,1,1,20,未记录,一般水体,387841486,109.1194467,22.9216545,-11420.807026497574,-9618.681237401126
WS009,1,1,21,未记录,一般水体,387841486,109.1189676,22.9219818,-11469.922493903081,-9582.434684306636
WS009,1,1,22,未记录,一般水体,387841486,109.1188749,22.9223092,-11479.425737128026,-9546.17705679961
WS009,1,1,23,未记录,一般水体,387841486,109.1184345,22.922665,-11524.573831148333,-9506.774296057625
WS009,1,1,24,未记录,一般水体,387841486,109.1182723,22.9225867,-11541.201943887976,-9515.445561279816
WS009,1,1,25,未记录,一般水体,387841486,109.1182414,22.9221882,-11544.36969162914,-9559.57709628756
WS009,1,1,26,未记录,一般水体,387841486,109.1180173,22.9220601,-11567.343551461312,-9573.763419084446
WS009,1,1,27,未记录,一般水体,387841486,109.11811,22.9219035,-11557.840308237825,-9591.10594952922
WS009,1,1,28,未记录,一般水体,387841486,109.1179323,22.9218466,-11576.057420652423,-9597.407290412459
WS009,1,1,29,未记录,一般水体,387841486,109.1175074,22.9224017,-11619.616514999234,-9535.933224959546
