道路要素编号,点序号,名称,道路类型,OSM编号,经度,纬度,x_m,y_m
RD0009,56,兴六高速,高速公路,231114499,109.1596403,22.8907637,-7300.315582663658,-13039.655946609495
RD0009,57,兴六高速,高速公路,231114499,109.1622177,22.8904897,-7036.090565563792,-13069.999837681482
RD0009,58,兴六高速,高速公路,231114499,109.1637964,22.8902233,-6874.248385655477,-13099.502073380674
RD0009,59,兴六高速,高速公路,231114499,109.1645962,22.8900467,-6792.256002370106,-13119.059486385355
RD0009,60,兴六高速,高速公路,231114499,109.1663518,22.8895789,-6612.278722933202,-13170.86558946345
RD0009,61,兴六高速,高速公路,231114499,109.1692083,22.8887006,-6319.441460053544,-13268.132157085469
RD0009,62,兴六高速,高速公路,231114499,109.1729394,22.8875312,-5936.943608999464,-13397.636340367972
RD0009,63,兴六高速,高速公路,231114499,109.1760859,22.8866081,-5614.376674760698,-13499.864244924514
RD0009,64,兴六高速,高速公路,231114499,109.1775876,22.8861976,-5460.428235179049,-13545.32470946844
RD0009,65,兴六高速,高速公路,231114499,109.1785791,22.8859734,-5358.7835139659355,-13570.15354296573
RD0009,66,兴六高速,高速公路,231114499,109.1794283,22.8858051,-5271.72683493937,-13588.79177970829
RD0009,67,兴六高速,高速公路,231114499,109.1802992,22.8856692,-5182.445556367285,-13603.841906703437
RD0009,68,兴六高速,高速公路,231114499,109.1820372,22.885495,-5004.272560432743,-13623.133533800961
RD0009,69,兴六高速,高速公路,231114499,109.1833054,22.885416,-4874.261632099318,-13631.88231991287
RD0009,70,兴六高速,高速公路,231114499,109.1855599,22.8853187,-4643.139066314015,-13642.657723567247
RD0009,71,兴六高速,高速公路,231114499,109.1874517,22.8852294,-4449.199092949465,-13652.547174197503
RD0009,72,兴六高速,高速公路,231114499,109.1882416,22.8851521,-4368.22161913554,-13661.107695291974
RD0009,73,兴六高速,高速公路,231114499,109.1895325,22.8849937,-4235.883575147265,-13678.649565167116
RD0009,74,兴六高速,高速公路,231114499,109.1911061,22.8846749,-4074.5642273899803,-13713.954793173232
RD0009,75,兴六高速,高速公路,231114499,109.1940718,22.8838752,-3770.532205501094,-13802.516872334667
RD0009,76,兴六高速,高速公路,231114499,109.1954954,22.883486,-3624.590273964189,-13845.618486951784
RD0009,77,兴六高速,高速公路,231114499,109.196809,22.8831795,-3489.9251143210636,-13879.561562183719
RD0009,78,兴六高速,高速公路,231114499,109.1983963,22.8828781,-3327.201295882705,-13912.939842362945
RD0009,79,兴六高速,高速公路,231114499,109.199766,22.8826996,-3186.784982573883,-13932.707669210922
RD0009,80,兴六高速,高速公路,231114499,109.2009465,22.8825877,-3065.7647169231204,-13945.099937134102
RD0009,81,兴六高速,高速公路,231114499,109.2022453,22.8825237,-2932.6167956806044,-13952.187561325885
RD0009,82,兴六高速,高速公路,231114499,109.2046472,22.8824917,-2686.383355557723,-13955.731373421972
RD0009,83,兴六高速,高速公路,231114499,109.2056927,22.882478,-2579.202764504865,-13957.248567975592
RD0009,84,兴六高速,高速公路,231114499,109.2073873,22.8823984,-2405.4789676642768,-13966.06380056429
RD0009,85,兴六高速,高速公路,231114499,109.208826,22.8822987,-2257.989042893235,-13977.104990125825
RD0009,86,兴六高速,高速公路,231114499,109.2106915,22.8821318,-2066.7452431727543,-13995.588185088945
RD0009,87,兴六高速,高速公路,231114499,109.2112307,22.8820857,-2011.4685576671422,-14000.693489389583
RD0009,88,兴六高速,高速公路,231114499,109.2240527,22.8801425,-697.0070191927091,-14215.891478918256
RD0009,89,兴六高速,高速公路,231114499,109.2263684,22.8797814,-459.6104675906792,-14255.881183539203
RD0009,90,兴六高速,高速公路,231114499,109.2305285,22.8791328,-33.133206148090174,-14327.709824959504
RD0009,91,兴六高速,高速公路,231114499,109.2306986,22.8791062,-15.695216155662347,-14330.655618764487
RD0009,92,兴六高速,高速公路,231114499,109.2310883,22.8790564,24.255311183506652,-14336.17067633879
RD0010,1,未记录,干线公路,240032530,109.3840051,22.905092,15700.690515253757,-11452.880857393622
RD0010,2,未记录,干线公路,240032530,109.3840876,22.9053563,15709.148094175185,-11423.611184363193
RD0010,3,未记录,干线公路,240032530,109.3843149,22.9059807,15732.450005554301,-11354.462550840324
RD0010,4,未记录,干线公路,240032530,109.3847082,22.9072184,15772.76959088269,-11217.394543615192
RD0010,5,未记录,干线公路,240032530,109.3851367,22.908567,15816.697743217263,-11068.045012594992
RD0010,6,未记录,干线公路,240032530,109.3852396,22.9088908,15827.246650744264,-11032.1860639487
RD0010,7,未记录,干线公路,240032530,109.3869808,22.914951,16005.747698224293,-10361.054499446172
RD0010,8,未记录,干线公路,240032530,109.3889229,22.9199789,16204.844231827708,-9804.24409827703
RD0010,9,未记录,干线公路,240032530,109.3891888,22.9204836,16232.103264980362,-9748.351536875603
RD0010,10,未记录,干线公路,240032530,109.3895342,22.9209701,16267.512328729365,-9694.474518603716
RD0010,11,未记录,干线公路,240032530,109.3908847,22.922857,16405.96033276235,-9485.511423481494
RD0010,12,未记录,干线公路,240032530,109.3911965,22.923432,16437.92485527864,-9421.833549881998
RD0010,13,未记录,干线公路,240032530,109.3934095,22.9293425,16664.793002575534,-8767.280381340379
RD0010,14,未记录,干线公路,240032530,109.3935148,22.9297331,16675.58794876202,-8724.023724943825
RD0010,15,未记录,干线公路,240032530,109.3935734,22.930081,16681.5953926974,-8685.49584281264
RD0010,16,未记录,干线公路,240032530,109.3935213,22.9306449,16676.254303464655,-8623.047229033746
RD0010,17,未记录,干线公路,240032530,109.393111,22.9324443,16634.191944298043,-8423.774245111412
RD0010,18,未记录,干线公路,240032530,109.3918541,22.9370746,16505.33944798621,-7910.995709235221
RD0010,19,未记录,干线公路,240032530,109.3916066,22.9380223,16479.966711223387,-7806.043499129923
RD0010,20,未记录,干线公路,240032530,109.3916001,22.93864,16479.30035652075,-7737.636851264667
RD0010,21,未记录,干线公路,240032530,109.3917368,22.9394797,16493.314308502333,-7644.645006983418
RD0010,22,未记录,干线公路,240032530,109.3917499,22.9400975,16494.657269517807,-7576.227284705233
RD0010,23,未记录,干线公路,240032530,109.3917108,22.9405713,16490.648889690336,-7523.756716859245
RD0010,24,未记录,干线公路,240032530,109.3916261,22.941159,16481.965775331293,-7458.67239283385
RD0010,25,未记录,干线公路,240032530,109.3914633,22.9416029,16465.27615292751,-7409.513074414794
RD0010,26,未记录,干线公路,240032530,109.3904278,22.94372,16359.1207229563,-7175.056681026992
RD0010,27,未记录,干线公路,240032530,109.3898091,22.9450394,16295.694006854339,-7028.9408785443975
RD0010,28,未记录,干线公路,240032530,109.3895355,22.9458791,16267.64559966931,-6935.949034263149
RD0010,29,未记录,干线公路,240032530,109.3890015,22.9475823,16212.901997927846,-6747.32963545415
RD0010,30,未记录,干线公路,240032530,109.3889494,22.9480621,16207.560908693644,-6694.194602839875
RD0010,31,未记录,干线公路,240032530,109.3889689,22.94835,16209.55997280155,-6662.311368388802
RD0010,32,未记录,干线公路,240032530,109.3890862,22.9487218,16221.58511228543,-6621.136701598578
RD0010,33,未记录,干线公路,240032530,109.3894574,22.9492616,16259.639091624565,-6561.357021304581
RD0010,34,未记录,干线公路,240032530,109.389757,22.9495314,16290.352917621594,-6531.4782555701195
RD0010,35,未记录,干线公路,240032530,109.3905711,22.9501312,16373.81128125218,-6465.053927596008
RD0010,36,未记录,干线公路,240032530,109.3908706,22.950359,16404.514855637546,-6439.82641523798
RD0010,37,未记录,干线公路,240032530,109.3912093,22.9507069,16439.23706146205,-6401.298533106793
RD0010,38,未记录,干线公路,240032530,109.3915154,22.9511267,16470.617242161712,-6354.808148172633
RD0010,39,未记录,干线公路,240032530,109.3919908,22.9520502,16519.353399967793,-6252.535945965161
RD0010,40,未记录,干线公路,240032530,109.3922969,22.9528598,16550.733580667456,-6162.877499936702
RD0010,41,未记录,干线公路,240032530,109.3924793,22.9533516,16569.43251879081,-6108.413537786248
RD0010,42,未记录,干线公路,240032530,109.3925444,22.9538194,16576.106317430284,-6056.607434708153
RD0010,43,未记录,干线公路,240032530,109.3925053,22.9548689,16572.097937601353,-5940.381472372557
RD0010,44,未记录,干线公路,240032530,109.3924142,22.9555465,16562.758720151338,-5865.3412512401155
RD0010,45,未记录,干线公路,240032530,109.3921276,22.9576334,16533.37760355958,-5634.229330518034
RD0010,46,未记录,干线公路,240032530,109.3919908,22.9582931,16519.353399967793,-5561.1714292767365
RD0010,47,未记录,干线公路,240032530,109.3918541,22.9590007,16505.33944798621,-5482.8088843040405
RD0010,48,未记录,干线公路,240032530,109.391815,22.9595224,16501.33106815728,-5425.033672726654
RD0010,49,未记录,干线公路,240032530,109.3918541,22.9600442,16505.33944798621,-5367.247386736732
RD0010,50,未记录,干线公路,240032530,109.392082,22.9607338,16528.702869029472,-5290.87823606811
RD0010,51,未记录,干线公路,240032530,109.3927072,22.9626287,16592.795939834068,-5081.029187921767
RD0010,52,未记录,干线公路,240032530,109.3927658,22.9628273,16598.803383770904,-5059.035404100951
RD0010,53,未记录,干线公路,240032530,109.392831,22.9630485,16605.487434020582,-5034.538802987607
RD0010,54,未记录,干线公路,240032530,109.3929352,22.9638101,16616.16961248753,-4950.196075103083
RD0010,55,未记录,干线公路,240032530,109.393065,22.9652194,16629.4762033242,-4794.124375513442
RD0010,56,未记录,干线公路,240032530,109.3931566,22.9662147,16638.86667882815,-4683.900744915533
RD0010,57,未记录,干线公路,240032530,109.3931881,22.9672794,16642.095936234913,-4565.991471834344
RD0010,58,未记录,干线公路,240032530,109.3932478,22.9692968,16648.21614788983,-4342.576268008078
RD0010,59,未记录,干线公路,240032530,109.393365,22.9723969,16660.231035763503,-3999.258396796549
RD0010,60,未记录,干线公路,240032530,109.3935213,22.9750532,16676.254303464655,-3705.0887695911465
RD0010,61,未记录,干线公路,240032530,109.3937427,22.9797001,16698.951369805276,-3190.47188119032
RD0010,62,未记录,干线公路,240032530,109.3936451,22.9809292,16688.94579765117,-3054.3562734660964
RD0010,63,未记录,干线公路,240032530,109.3934888,22.9818346,16672.922529950018,-2954.0885399752337
RD0010,64,未记录,干线公路,240032530,109.392857,22.9844907,16608.152852832583,-2659.9410615956904
RD0010,65,未记录,干线公路,240032530,109.3927398,22.9851083,16596.137964958907,-2591.5454881429705
RD0010,66,未记录,干线公路,240032530,109.3926421,22.9859477,16586.122141194595,-2498.5868671001167
RD0010,67,未记录,干线公路,240032530,109.3924207,22.9896169,16563.42507485397,-2092.2445126440557
RD0010,68,未记录,干线公路,240032530,109.3921667,22.9930283,16537.38598338851,-1714.45199438667
RD0010,69,未记录,干线公路,240032530,109.3921471,22.9938437,16535.376667668945,-1624.1512324157832
RD0010,70,未记录,干线公路,240032530,109.3920494,22.9949108,16525.360843904633,-1505.9761734274375
RD0010,71,未记录,干线公路,240032530,109.3920039,22.9953245,16520.696360984726,-1460.1613276741007
RD0010,72,未记录,干线公路,240032530,109.3918866,22.9956902,16508.67122150085,-1419.6622000646985
RD0010,73,未记录,干线公路,240032530,109.3916391,22.9961458,16483.29848473802,-1369.2071753478565
RD0010,74,未记录,干线公路,240032530,109.3908576,22.9973508,16403.182146232273,-1235.7605011085295
RD0010,75,未记录,干线公路,240032530,109.3898742,22.9989875,16302.367805493812,-1054.505586811792
RD0010,76,未记录,干线公路,240032530,109.3888777,23.0010857,16200.210503739874,-822.1422574428548
RD0010,77,未记录,干线公路,240032530,109.3882916,23.0025904,16140.125812764207,-655.5055680421342
RD0010,78,未记录,干线公路,240032530,109.387979,23.0036455,16108.079277361909,-538.6594385895754
RD0010,79,未记录,干线公路,240032530,109.3872496,23.006547,16033.304028090364,-217.33535119886128
RD0010,80,未记录,干线公路,240032530,109.3871649,23.0071705,16024.620913731324,-148.28638739117724
RD0010,81,未记录,干线公路,240032530,109.3871779,23.00765,16025.953623136595,-95.18457801529719
RD0010,82,未记录,干线公路,240032530,109.3873212,23.0083454,16040.644181432472,-18.173111404640547
RD0010,83,未记录,干线公路,240032530,109.3881548,23.0115825,16126.101609170964,340.3167053426856
RD0010,84,未记录,干线公路,240032530,109.3886303,23.0136385,16174.84801858871,568.0066325097229
RD0010,85,未记录,干线公路,240032530,109.3889168,23.0159344,16204.218883568805,822.2640759838976
RD0010,86,未记录,干线公路,240032530,109.3890015,23.017403,16212.901997927846,984.9029023643278
RD0010,87,未记录,干线公路,240032530,109.3889299,23.0212512,16205.56184458428,1411.0684557318336
RD0010,88,未记录,干线公路,240032530,109.3889429,23.0222462,16206.894553991007,1521.2588630917414
RD0010,89,未记录,干线公路,240032530,109.3891252,23.0243321,16225.5832405027,1752.2600396857101
RD0010,90,未记录,干线公路,240032530,109.3896984,23.0274009,16284.345473684756,2092.11161969087
RD0010,91,未记录,干线公路,240032530,109.3903301,23.0299902,16349.104899191989,2378.8613903201503
RD0010,92,未记录,干线公路,240032530,109.3910725,23.0325135,16425.21285787026,2658.302048501422
RD0010,93,未记录,干线公路,240032530,109.3916001,23.0340299,16479.30035652075,2826.2344441999285
RD0010,94,未记录,干线公路,240032530,109.3920234,23.0354323,16522.695425092632,2981.5420093064913
RD0010,95,未记录,干线公路,240032530,109.3921667,23.0368707,16537.38598338851,3140.8363630212025
RD0010,96,未记录,干线公路,240032530,109.3923398,23.0389381,16555.13152170602,3369.7887732472373
RD0010,97,未记录,干线公路,240032530,109.3924148,23.0403079,16562.82022981548,3521.4860797809233
RD0010,98,未记录,干线公路,240032530,109.392844,23.0454808,16606.820143425855,4094.354379509985
RD0010,99,未记录,干线公路,240032530,109.3931373,23.0488517,16636.88811794211,4467.661760583696
RD0010,100,未记录,干线公路,240032530,109.3932087,23.0496719,16644.207768062355,4558.494094368897
RD0010,101,未记录,干线公路,240032530,109.3932836,23.0505699,16651.88622456161,4657.942321312429
RD0010,102,未记录,干线公路,240032530,109.393509,23.051182,16674.99335533373,4725.728802061116
RD0010,103,未记录,干线公路,240032530,109.3937766,23.0516175,16702.426665870058,4773.957869804728
RD0010,104,未记录,干线公路,240032530,109.3939642,23.0518233,16721.658687756102,4796.749011347015
RD0010,105,未记录,干线公路,240032530,109.3953058,23.052872,16859.194298426974,4912.886378380356
RD0010,106,未记录,干线公路,240032530,109.3957747,23.0532975,16907.26410153042,4960.008004844015
RD0010,107,未记录,干线公路,240032530,109.3960938,23.0538069,16939.976991635354,5016.42106364722
RD0010,108,未记录,干线公路,240032530,109.3963022,23.0542923,16961.34134856925,5070.176263378064
RD0010,109,未记录,干线公路,240032530,109.3963478,23.0547357,16966.016083100818,5119.280209732867
RD0010,110,未记录,干线公路,240032530,109.3963275,23.0554455,16963.935006105447,5197.886391787254
RD0010,111,未记录,干线公路,240032530,109.3963022,23.0563297,16961.34134856925,5295.806349764238
RD0010,112,未记录,干线公路,240032530,109.3962561,23.0570876,16956.615355985203,5379.739324375096
RD0010,113,未记录,干线公路,240032530,109.396207,23.0577062,16951.58181507608,5448.245641955536
